,areaCode,areaType,areaName,regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,release,newCasesBySpecimenDate,latest.newCasesBySpecimenDate.date,latest.newCasesBySpecimenDate.rollingSum,latest.newCasesBySpecimenDate.rollingRate,latest.newCasesBySpecimenDate.change,latest.newCasesBySpecimenDate.direction,latest.newCasesBySpecimenDate.changePercentage
0,E02002868,msoa,Rise Park & Top Valley West,E12000004,East Midlands,E06000018,Nottingham,E06000018,Nottingham,2020-12-27T17:02:41.2087575Z,"[{'date': '2020-12-22', 'rollingSum': 19, 'rollingRate': 330.8, 'change': 13, 'direction': 'UP', 'changePercentage': 216.7}, {'date': '2020-12-15', 'rollingSum': 6, 'rollingRate': 104.5, 'change': 0, 'direction': 'SAME', 'changePercentage': 0}, {'date': '2020-12-08', 'rollingSum': 6, 'rollingRate': 104.5, 'change': -9, 'direction': 'DOWN', 'changePercentage': -60}, {'date': '2020-12-01', 'rollingSum': 15, 'rollingRate': 261.1, 'change': 1, 'direction': 'UP', 'changePercentage': 7.1}, {'date': '2020-11-24', 'rollingSum': 14, 'rollingRate': 243.7, 'change': 5, 'direction': 'UP', 'changePercentage': 55.6}, {'date': '2020-11-17', 'rollingSum': 9, 'rollingRate': 156.7, 'change': -11, 'direction': 'DOWN', 'changePercentage': -55}, {'date': '2020-11-10', 'rollingSum': 20, 'rollingRate': 348.2, 'change': -11, 'direction': 'DOWN', 'changePercentage': -35.5}, {'date': '2020-11-03', 'rollingSum': 31, 'rollingRate': 539.7, 'change': 6, 'direction': 'UP', 'changePercentage': 24}, {'date': '2020-10-27', 'rollingSum': 25, 'rollingRate': 435.2, 'change': -4, 'direction': 'DOWN', 'changePercentage': -13.8}, {'date': '2020-10-20', 'rollingSum': 29, 'rollingRate': 504.9, 'change': 14, 'direction': 'UP', 'changePercentage': 93.3}, {'date': '2020-10-13', 'rollingSum': 15, 'rollingRate': 261.1, 'change': 10, 'direction': 'UP', 'changePercentage': 200}, {'date': '2020-10-06', 'rollingSum': 5, 'rollingRate': 87, 'change': 3, 'direction': 'UP', 'changePercentage': 150}, {'date': '2020-09-29', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-22', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-15', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-08', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-01', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-25', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-18', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-11', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-04', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-30', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-23', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-16', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-09', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-02', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-26', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-19', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-12', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-05', 'rollingSum': 5, 'rollingRate': 87, 'change': 3, 'direction': 'UP', 'changePercentage': 150}, {'date': '2020-04-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-14', 'rollingSum': 3, 'rollingRate': 52.2, 'change': 1, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-04-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-31', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-24', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-17', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}]",2020-12-22,19,330.8,13,UP,216.7
0,E02002869,msoa,Bulwell North,E12000004,East Midlands,E06000018,Nottingham,E06000018,Nottingham,2020-12-27T17:02:41.2757095Z,"[{'date': '2020-12-22', 'rollingSum': 11, 'rollingRate': 146.2, 'change': -8, 'direction': 'DOWN', 'changePercentage': -42.1}, {'date': '2020-12-15', 'rollingSum': 19, 'rollingRate': 252.5, 'change': 11, 'direction': 'UP', 'changePercentage': 137.5}, {'date': '2020-12-08', 'rollingSum': 8, 'rollingRate': 106.3, 'change': -8, 'direction': 'DOWN', 'changePercentage': -50}, {'date': '2020-12-01', 'rollingSum': 16, 'rollingRate': 212.6, 'change': -10, 'direction': 'DOWN', 'changePercentage': -38.5}, {'date': '2020-11-24', 'rollingSum': 26, 'rollingRate': 345.5, 'change': 5, 'direction': 'UP', 'changePercentage': 23.8}, {'date': '2020-11-17', 'rollingSum': 21, 'rollingRate': 279, 'change': -11, 'direction': 'DOWN', 'changePercentage': -34.4}, {'date': '2020-11-10', 'rollingSum': 32, 'rollingRate': 425.2, 'change': -14, 'direction': 'DOWN', 'changePercentage': -30.4}, {'date': '2020-11-03', 'rollingSum': 46, 'rollingRate': 611.2, 'change': 13, 'direction': 'UP', 'changePercentage': 39.4}, {'date': '2020-10-27', 'rollingSum': 33, 'rollingRate': 438.5, 'change': -5, 'direction': 'DOWN', 'changePercentage': -13.2}, {'date': '2020-10-20', 'rollingSum': 38, 'rollingRate': 504.9, 'change': 15, 'direction': 'UP', 'changePercentage': 65.2}, {'date': '2020-10-13', 'rollingSum': 23, 'rollingRate': 305.6, 'change': 14, 'direction': 'UP', 'changePercentage': 155.6}, {'date': '2020-10-06', 'rollingSum': 9, 'rollingRate': 119.6, 'change': 7, 'direction': 'UP', 'changePercentage': 350}, {'date': '2020-09-29', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-22', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-15', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-08', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-01', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-25', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-18', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-11', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-04', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-30', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-23', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-16', 'rollingSum': 4, 'rollingRate': 53.1, 'change': 2, 'direction': 'UP', 'changePercentage': 100}, {'date': '2020-06-09', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-02', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-26', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-19', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-12', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-05', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-21', 'rollingSum': 3, 'rollingRate': 39.9, 'change': 1, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-04-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-07', 'rollingSum': 3, 'rollingRate': 39.9, 'change': -1, 'direction': 'DOWN', 'changePercentage': -25}, {'date': '2020-03-31', 'rollingSum': 4, 'rollingRate': 53.1, 'change': 2, 'direction': 'UP', 'changePercentage': 100}, {'date': '2020-03-24', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-17', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}]",2020-12-22,11,146.2,-8,DOWN,-42.1
0,E02002871,msoa,Highbury Vale,E12000004,East Midlands,E06000018,Nottingham,E06000018,Nottingham,2020-12-27T17:02:41.3418775Z,"[{'date': '2020-12-22', 'rollingSum': 18, 'rollingRate': 233.1, 'change': -10, 'direction': 'DOWN', 'changePercentage': -35.7}, {'date': '2020-12-15', 'rollingSum': 28, 'rollingRate': 362.6, 'change': 4, 'direction': 'UP', 'changePercentage': 16.7}, {'date': '2020-12-08', 'rollingSum': 24, 'rollingRate': 310.8, 'change': 11, 'direction': 'UP', 'changePercentage': 84.6}, {'date': '2020-12-01', 'rollingSum': 13, 'rollingRate': 168.3, 'change': -2, 'direction': 'DOWN', 'changePercentage': -13.3}, {'date': '2020-11-24', 'rollingSum': 15, 'rollingRate': 194.2, 'change': -11, 'direction': 'DOWN', 'changePercentage': -42.3}, {'date': '2020-11-17', 'rollingSum': 26, 'rollingRate': 336.7, 'change': 3, 'direction': 'UP', 'changePercentage': 13}, {'date': '2020-11-10', 'rollingSum': 23, 'rollingRate': 297.8, 'change': -16, 'direction': 'DOWN', 'changePercentage': -41}, {'date': '2020-11-03', 'rollingSum': 39, 'rollingRate': 505, 'change': -2, 'direction': 'DOWN', 'changePercentage': -4.9}, {'date': '2020-10-27', 'rollingSum': 41, 'rollingRate': 530.9, 'change': -3, 'direction': 'DOWN', 'changePercentage': -6.8}, {'date': '2020-10-20', 'rollingSum': 44, 'rollingRate': 569.7, 'change': 22, 'direction': 'UP', 'changePercentage': 100}, {'date': '2020-10-13', 'rollingSum': 22, 'rollingRate': 284.9, 'change': 12, 'direction': 'UP', 'changePercentage': 120}, {'date': '2020-10-06', 'rollingSum': 10, 'rollingRate': 129.5, 'change': 7, 'direction': 'UP', 'changePercentage': 233.3}, {'date': '2020-09-29', 'rollingSum': 3, 'rollingRate': 38.8, 'change': 0, 'direction': 'SAME', 'changePercentage': 0}, {'date': '2020-09-22', 'rollingSum': 3, 'rollingRate': 38.8, 'change': 1, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-09-15', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-08', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-01', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-25', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-18', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-11', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-04', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-30', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-23', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-16', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-09', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-02', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-26', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-19', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-12', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-05', 'rollingSum': 4, 'rollingRate': 51.8, 'change': -4, 'direction': 'DOWN', 'changePercentage': -50}, {'date': '2020-04-28', 'rollingSum': 8, 'rollingRate': 103.6, 'change': 0, 'direction': 'SAME', 'changePercentage': 0}, {'date': '2020-04-21', 'rollingSum': 8, 'rollingRate': 103.6, 'change': 5, 'direction': 'UP', 'changePercentage': 166.7}, {'date': '2020-04-14', 'rollingSum': 3, 'rollingRate': 38.8, 'change': -4, 'direction': 'DOWN', 'changePercentage': -57.1}, {'date': '2020-04-07', 'rollingSum': 7, 'rollingRate': 90.6, 'change': 5, 'direction': 'UP', 'changePercentage': 250}, {'date': '2020-03-31', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-24', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-17', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}]",2020-12-22,18,233.1,-10,DOWN,-35.7
0,E02002872,msoa,Bulwell West,E12000004,East Midlands,E06000018,Nottingham,E06000018,Nottingham,2020-12-27T17:02:41.4156295Z,"[{'date': '2020-12-22', 'rollingSum': 27, 'rollingRate': 307.2, 'change': 8, 'direction': 'UP', 'changePercentage': 42.1}, {'date': '2020-12-15', 'rollingSum': 19, 'rollingRate': 216.2, 'change': 9, 'direction': 'UP', 'changePercentage': 90}, {'date': '2020-12-08', 'rollingSum': 10, 'rollingRate': 113.8, 'change': -5, 'direction': 'DOWN', 'changePercentage': -33.3}, {'date': '2020-12-01', 'rollingSum': 15, 'rollingRate': 170.6, 'change': 6, 'direction': 'UP', 'changePercentage': 66.7}, {'date': '2020-11-24', 'rollingSum': 9, 'rollingRate': 102.4, 'change': -5, 'direction': 'DOWN', 'changePercentage': -35.7}, {'date': '2020-11-17', 'rollingSum': 14, 'rollingRate': 159.3, 'change': -6, 'direction': 'DOWN', 'changePercentage': -30}, {'date': '2020-11-10', 'rollingSum': 20, 'rollingRate': 227.5, 'change': -15, 'direction': 'DOWN', 'changePercentage': -42.9}, {'date': '2020-11-03', 'rollingSum': 35, 'rollingRate': 398.2, 'change': -7, 'direction': 'DOWN', 'changePercentage': -16.7}, {'date': '2020-10-27', 'rollingSum': 42, 'rollingRate': 477.8, 'change': 17, 'direction': 'UP', 'changePercentage': 68}, {'date': '2020-10-20', 'rollingSum': 25, 'rollingRate': 284.4, 'change': 7, 'direction': 'UP', 'changePercentage': 38.9}, {'date': '2020-10-13', 'rollingSum': 18, 'rollingRate': 204.8, 'change': 10, 'direction': 'UP', 'changePercentage': 125}, {'date': '2020-10-06', 'rollingSum': 8, 'rollingRate': 91, 'change': 6, 'direction': 'UP', 'changePercentage': 300}, {'date': '2020-09-29', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-22', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-15', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-08', 'rollingSum': 3, 'rollingRate': 34.1, 'change': 1, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-09-01', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-25', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-18', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-11', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-04', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-30', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-23', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-16', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-09', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-02', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-26', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-19', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-12', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-05', 'rollingSum': 4, 'rollingRate': 45.5, 'change': -5, 'direction': 'DOWN', 'changePercentage': -55.6}, {'date': '2020-04-28', 'rollingSum': 9, 'rollingRate': 102.4, 'change': 7, 'direction': 'UP', 'changePercentage': 350}, {'date': '2020-04-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-07', 'rollingSum': 4, 'rollingRate': 45.5, 'change': 2, 'direction': 'UP', 'changePercentage': 100}, {'date': '2020-03-31', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-24', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-17', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}]",2020-12-22,27,307.2,8,UP,42.1
0,E02002873,msoa,Bestwood,E12000004,East Midlands,E06000018,Nottingham,E06000018,Nottingham,2020-12-27T17:02:41.4838965Z,"[{'date': '2020-12-22', 'rollingSum': 20, 'rollingRate': 210.2, 'change': -1, 'direction': 'DOWN', 'changePercentage': -4.8}, {'date': '2020-12-15', 'rollingSum': 21, 'rollingRate': 220.8, 'change': 7, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-12-08', 'rollingSum': 14, 'rollingRate': 147.2, 'change': -4, 'direction': 'DOWN', 'changePercentage': -22.2}, {'date': '2020-12-01', 'rollingSum': 18, 'rollingRate': 189.2, 'change': -2, 'direction': 'DOWN', 'changePercentage': -10}, {'date': '2020-11-24', 'rollingSum': 20, 'rollingRate': 210.2, 'change': -1, 'direction': 'DOWN', 'changePercentage': -4.8}, {'date': '2020-11-17', 'rollingSum': 21, 'rollingRate': 220.8, 'change': -5, 'direction': 'DOWN', 'changePercentage': -19.2}, {'date': '2020-11-10', 'rollingSum': 26, 'rollingRate': 273.3, 'change': -4, 'direction': 'DOWN', 'changePercentage': -13.3}, {'date': '2020-11-03', 'rollingSum': 30, 'rollingRate': 315.4, 'change': -10, 'direction': 'DOWN', 'changePercentage': -25}, {'date': '2020-10-27', 'rollingSum': 40, 'rollingRate': 420.5, 'change': 7, 'direction': 'UP', 'changePercentage': 21.2}, {'date': '2020-10-20', 'rollingSum': 33, 'rollingRate': 346.9, 'change': 5, 'direction': 'UP', 'changePercentage': 17.9}, {'date': '2020-10-13', 'rollingSum': 28, 'rollingRate': 294.3, 'change': 11, 'direction': 'UP', 'changePercentage': 64.7}, {'date': '2020-10-06', 'rollingSum': 17, 'rollingRate': 178.7, 'change': 9, 'direction': 'UP', 'changePercentage': 112.5}, {'date': '2020-09-29', 'rollingSum': 8, 'rollingRate': 84.1, 'change': 3, 'direction': 'UP', 'changePercentage': 60}, {'date': '2020-09-22', 'rollingSum': 5, 'rollingRate': 52.6, 'change': 2, 'direction': 'UP', 'changePercentage': 66.7}, {'date': '2020-09-15', 'rollingSum': 3, 'rollingRate': 31.5, 'change': 1, 'direction': 'UP', 'changePercentage': 50}, {'date': '2020-09-08', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-09-01', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-25', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-18', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-11', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-08-04', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-28', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-21', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-14', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-07-07', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-30', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-23', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-16', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-09', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-06-02', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-26', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-19', 'rollingSum': 5, 'rollingRate': 52.6, 'change': 3, 'direction': 'UP', 'changePercentage': 150}, {'date': '2020-05-12', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-05-05', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-04-28', 'rollingSum': 3, 'rollingRate': 31.5, 'change': -2, 'direction': 'DOWN', 'changePercentage': -40}, {'date': '2020-04-21', 'rollingSum': 5, 'rollingRate': 52.6, 'change': 0, 'direction': 'SAME', 'changePercentage': 0}, {'date': '2020-04-14', 'rollingSum': 5, 'rollingRate': 52.6, 'change': 1, 'direction': 'UP', 'changePercentage': 25}, {'date': '2020-04-07', 'rollingSum': 4, 'rollingRate': 42, 'change': 2, 'direction': 'UP', 'changePercentage': 100}, {'date': '2020-03-31', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-24', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}, {'date': '2020-03-17', 'rollingSum': None, 'rollingRate': None, 'change': None, 'direction': None, 'changePercentage': None}]",2020-12-22,20,210.2,-1,DOWN,-4.8
